payment_id,enrollment_id,payment_date,amount_paid,payment_status
P1909,E01909,2022-05-30 02:54:20,3799.0,successful
P1910,E01910,2023-09-22 12:59:47,1699.0,Successful
P1911,E01911,2024-10-06 09:10:38,2879.7,Successful
P1912,E01912,07-21-2023 10:37:20,3699.0,Successful
P1913,E01913,13/05/2024 05:07:39,2580.11,Successful
P1914,E01914,2023-02-24 18:57:11,2199.0,Successful
P1915,E01915,10-10-2023 09:51:00,3799.0,Successful
P1916,E01916,11-08-2024 20:52:18,3699.0,successful
P1917,E01917,14/08/2024 14:29:01,2599.0,Successful
P1918,E01918,2023-07-23 18:45:21,1999.0,successful
P1919,E01919,2022-02-20,687.14,Successful
P1920,E01920,2024-03-11 00:13:31,1444.15,Successful
P1921,E01921,09-13-2022 02:22:48,2299.0,Successful
P1922,E01922,2022-04-17 00:12:02,2754.05,Success
P1923,E01923,11-08-2024 20:01:21,3226.44,Successful
P1924,E01924,19/07/2023 03:16:11,3042.03,Successful
P1925,E01925,2023-09-12,2149.14,Successful
P1926,E01926,08-08-2022 14:30:35,1739.0,Successful
P1927,E01927,05/03/2022 17:11:58,2045.07,Successful
P1928,E01928,2022-02-04 18:22:20,1404.48,Successful
P1929,E01929,2022-12-31,2980.95,Successful
P1930,E01930,20/12/2023 13:22:33,2799.0,Success
P1931,E01931,29/04/2024 21:49:58,3899.0,successful
P1932,E01932,2022-01-04 17:00:01,2413.29,successful
P1933,E01933,03-19-2023 23:16:46,858.28,Successful
P1934,E01934,2024-12-18 18:26:16,599.0,Successful
P1935,E01935,19/03/2024 23:22:59,1529.1,Successful
P1936,E01936,22/06/2024 20:42:34,3079.44,Successful
P1937,E01937,2023-01-16 04:16:51,1421.21,Successful
P1938,E01938,2024-05-06 23:25:39,1799.0,Successful
P1939,E01939,04-16-2022 05:46:07,499.0,Successful
P1940,E01940,14/10/2023 05:50:38,3899.0,Successful
P1941,E01941,2022-06-06 11:16:18,1849.26,successful
P1942,E01942,05/12/2024 05:50:40,2459.18,Successful
P1943,E01943,2023-07-28 07:20:50,2599.0,Successful
P1944,E01944,2022-04-20 06:45:03,3127.08,Successful
P1945,E01945,2022-12-08 04:26:43,1799.0,Successful
P1946,E01946,06/08/2023 10:31:47,2580.11,Successful
P1947,E01947,2022-06-28 21:25:26,1149.2,Successful
P1948,E01948,03-21-2023 09:22:51,3009.0,Successful
P1949,E01949,2024-07-27 19:36:14,903.98,Successful
P1950,E01950,16/03/2024 13:27:09,827.58,Successful
P1951,E01951,25/11/2024 22:52:35,593.46,Successful
P1952,E01952,2022-05-25 09:03:59,2899.0,Successful
P1953,E01953,19/02/2022 19:16:36,3316.0,Successful
P1954,E01954,2024-03-05 05:04:15,2099.0,Successful
P1955,E01955,19/06/2024 11:20:36,1231.23,Successful
P1956,E01956,2024-08-09 22:51:17,3911.0,Successful
P1957,E01957,2024-07-26 13:05:16,999.0,Successful
P1958,E01958,06/06/2023 02:34:57,2474.94,Success
P1959,E01959,2022-10-30 13:32:34,1997.26,Successful
P1960,E01960,27/01/2025 11:23:39,3199.0,Success
P1961,E01961,06-02-2022 09:21:54,2879.28,successful
P1962,E01962,06-07-2024 22:09:58,287.28,Successful
P1963,E01963,2023-02-13,3199.0,Successful
P1964,E01964,10-29-2022 21:31:37,1499.25,Successful
P1965,E01965,07/11/2024 15:45:56,2443.21,Successful
P1966,E01966,06-08-2022 12:40:29,1457.19,Successful
P1967,E01967,2023-02-03 17:41:13,3699.0,Successful
P1968,E01968,03/09/2022 14:22:52,473.21,Successful
P1969,E01969,2023-12-30,764.15,Successful
P1970,E01970,11/12/2022 15:29:21,1319.12,Successful
P1971,E01971,2024-08-17 04:01:04,1891.0,Successful
P1972,E01972,07-08-2022 17:12:30,2967.0,Successful
P1973,E01973,04-26-2023 06:05:56,3009.0,Successful
P1974,E01974,27/12/2022 05:14:19,1633.14,Successful
P1975,E01975,26/10/2024 10:17:06,575.28,Successful
P1976,E01976,2024-11-14 05:58:57,965.58,Successful
P1977,E01977,02-02-2025 16:49:41,971.19,Successful
P1978,E01978,03/09/2022 20:50:58,710.21,Successful
P1979,E01979,2024-05-15 20:24:37,2999.0,Successful
P1980,E01980,2024-10-12,1999.0,Successful
P1981,E01981,21/10/2023 09:51:48,747.32,Successful
P1982,E01982,2022-07-22 14:03:53,3499.0,Successful
P1983,E01983,09-24-2023 19:42:40,3666.0,Successful
P1984,E01984,2023-08-11,1699.0,Successful
P1985,E01985,2022-05-14 09:16:29,2099.0,Successful
P1986,E01986,2024-03-27,2199.0,Successful
P1987,E01987,2023-12-16 21:56:03,3085.02,Successful
P1988,E01988,22/11/2023 15:29:17,927.42,Successful
P1989,E01989,08-18-2022 05:37:44,2284.0,Success
P1990,E01990,03/02/2023 13:00:43,1503.06,successful
P1991,E01991,03/04/2022 09:06:06,3316.0,Successful
P1992,E01992,2022-04-24 18:47:29,2209.15,Successful
P1993,E01993,05-28-2022 04:17:22,1942.0,Successful
P1994,E01994,2023-07-22 14:20:29,3447.84,Successful
P1995,E01995,2024-06-20 04:24:46,455.24,successful
P1996,E01996,2023-11-13,2399.0,Successful
P1997,E01997,2022-06-19,489.3,successful
P1998,E01998,25/04/2024 17:02:35,2431.24,Successful
P1999,E01999,16/08/2023 19:20:24,2099.0,Success
P2000,E02000,12-26-2022 01:04:41,3033.0,Successful
P2001,E02001,05/01/2022 20:52:12,2111.34,Successful
P2002,E02002,10-26-2024 14:20:04,2925.23,Successful
P2003,E02003,2024-07-25,1099.0,successful
P2004,E02004,04/10/2024 12:06:33,1942.0,Successful
P2005,E02005,01/10/2024 03:12:25,1001.61,Successful
P2006,E02006,20/06/2023 15:12:05,918.12,Successful
P2007,E02007,2024-02-27 23:41:21,2199.0,Successful
P2008,E02008,2024-12-25 13:18:09,2515.0,successful
P2009,E02009,13/10/2024 15:10:36,1799.0,Successful
P2010,E02010,2023-09-25 06:26:29,2399.0,Successful
P2011,E02011,13/11/2024 13:56:02,3399.0,Successful
P2012,E02012,13/07/2024 22:43:04,3719.0,Successful
P2013,E02013,2024-06-27 17:20:31,2560.2,Successful
P2014,E02014,2023-05-05,2885.22,Successful
P2015,E02015,2022-07-24 10:17:33,3007.06,Successful
P2016,E02016,2024-11-21 08:30:45,2566.2,Successful
P2017,E02017,2023-01-23 01:18:36,1709.1,Successful
P2018,E02018,07/05/2022 08:43:30,2188.05,Successful
P2019,E02019,2023-02-02 18:51:20,2099.0,Successful
P2020,E02020,2023-02-09 11:58:04,1208.07,Successful
P2021,E02021,2022-11-02 14:37:49,1169.35,successful
P2022,E02022,2022-05-06 01:24:53,3229.05,Successful
P2023,E02023,22/08/2022 23:07:11,2436.95,successful
P2024,E02024,2024-03-27 22:05:08,2599.0,Successful
P2025,E02025,16/07/2023 04:06:58,1093.0,Successful
P2026,E02026,15/03/2024 03:25:46,3546.0,Successful
P2027,E02027,2022-01-20 11:04:43,1739.0,successful
P2028,E02028,2022-11-06 05:27:11,2977.68,successful
P2029,E02029,08/01/2024 08:21:36,1624.35,Successful
P2030,E02030,12/01/2025 04:56:01,1187.34,Successful
P2031,E02031,2022-06-28 23:11:31,2847.16,Successful
P2032,E02032,12/11/2024 17:42:45,2456.0,Success
P2033,E02033,2025-02-05,1799.44,successful
P2034,E02034,2022-02-28 23:21:39,2699.0,Successful
P2035,E02035,2022-12-17 22:49:38,869.13,Successful
P2036,E02036,2023-12-23 05:26:39,3229.15,Successful
P2037,E02037,2023-11-26 07:31:37,899.5,Successful
P2038,E02038,2024-02-14 02:41:47,1869.15,Successful
P2039,E02039,2024-11-11 17:03:49,1952.07,Successful
P2040,E02040,2022-03-10 11:18:22,1952.07,Successful
P2041,E02041,16/05/2023 01:59:51,2599.0,Successful
P2042,E02042,2023-07-10 16:21:23,3399.0,Successful
P2043,E02043,2024-06-23,868.21,Successful
P2044,E02044,2023-03-28 04:48:41,3499.0,Successful
P2045,E02045,2023-05-31 03:32:43,1099.0,successful
P2046,E02046,2024-04-26 02:53:29,799.0,Successful
P2047,E02047,2022-10-02 04:07:43,2349.06,Successful
P2048,E02048,2025-01-26 06:15:39,1127.06,successful
P2049,E02049,2022-03-15 17:00:45,1273.09,Successful
P2050,E02050,2022-01-02,2278.5,Successful
P2051,E02051,2023-06-02 12:39:25,2549.25,Successful
P2052,E02052,2024-12-24,3799.0,Successful
P2053,E02053,2024-11-05 05:50:31,1117.2,successful
P2054,E02054,2022-12-21 21:19:41,1399.0,Successful
P2055,E02055,2023-04-26,3377.0,Successful
P2056,E02056,2024-09-03 05:18:23,473.21,Successful
P2057,E02057,11/04/2023 11:32:55,3173.0,Successful
P2058,E02058,2023-03-31,3487.02,Successful
P2059,E02059,02-08-2023 08:12:21,3883.0,Successful
P2060,E02060,2025-02-08,3121.23,Successful
P2061,E02061,2022-11-23 09:15:22,511.36,Successful
P2062,E02062,06/01/2023 23:35:19,2175.32,successful
P2063,E02063,01-26-2022 14:48:15,1499.0,Successful
P2064,E02064,2023-09-02 00:23:32,3316.0,Successful
P2065,E02065,2024-09-09 08:53:29,3226.44,Successful
P2066,E02066,07-18-2023 21:08:30,1093.0,Successful
P2067,E02067,10/02/2024 10:27:33,1022.07,Successful
P2068,E02068,2024-05-30 21:14:04,499.0,Successful
P2069,E02069,04-18-2024 19:40:39,3403.08,Successful
P2070,E02070,04-26-2024 09:09:16,1611.0,Successful
P2071,E02071,2024-09-13 14:44:43,509.15,Successful
P2072,E02072,2024-06-24 09:20:11,2183.16,Successful
P2073,E02073,2025-01-10 09:21:25,1385.23,successful
P2074,E02074,04/01/2023 04:53:32,2198.52,Successful
P2075,E02075,2024-04-21,791.12,successful
P2076,E02076,2023-03-04 09:47:43,799.0,Successful
P2077,E02077,2024-12-03 14:17:24,1799.0,Successful
P2078,E02078,27/07/2024 07:31:24,2719.15,Successful
P2079,E02079,2022-04-29 06:15:21,1399.0,Successful
P2080,E02080,2022-04-23 21:14:24,3666.0,Successful
P2081,E02081,2022-02-26 02:01:24,1655.08,Successful
P2082,E02082,2023-12-24 18:07:42,799.0,Successful
P2083,E02083,2025-02-04 07:27:12,2399.0,Successful
P2084,E02084,05/12/2024 01:27:03,3533.07,Successful
P2085,E02085,12-08-2022 10:01:50,1519.05,successful
P2086,E02086,2024-08-17 10:33:45,999.0,Successful
P2087,E02087,2024-09-01 01:07:43,2419.45,Success
P2088,E02088,2023-05-17 01:32:34,3316.0,Successful
P2089,E02089,2024-09-19 07:35:43,1199.0,Successful
P2090,E02090,2023-10-22 04:17:07,1138.33,Successful
P2091,E02091,2023-11-21 12:08:16,1835.49,Successful
P2092,E02092,27/01/2022 09:16:51,692.23,Successful
P2093,E02093,08/02/2022 05:27:26,1348.0,Successful
P2094,E02094,04/10/2023 17:55:56,2397.0,Successful
P2095,E02095,2023-08-08 23:10:13,3009.0,successful
P2096,E02096,01-09-2025 13:19:06,2481.27,Successful
P2097,E02097,2024-10-21 08:21:27,2196.57,Successful
P2098,E02098,2022-05-07 06:58:08,1199.0,Successful
P2099,E02099,10/08/2024 05:25:31,3199.0,Success
P2100,E02100,28/02/2024 00:37:07,2899.0,Successful
P2101,E02101,2023-01-17 10:49:12,1499.0,Successful
P2102,E02102,2024-08-05 08:50:04,799.0,successful
P2103,E02103,2022-09-28 05:51:39,2780.4,successful
P2104,E02104,2023-02-16 19:20:37,3271.0,Successful
P2105,E02105,2024-10-22 11:38:17,467.82,Successful
P2106,E02106,2022-11-19 05:57:48,3799.0,Successful
P2107,E02107,02-27-2023 01:30:29,3199.0,successful
P2108,E02108,2024-12-01 04:20:06,3587.08,Successful
P2109,E02109,06-13-2024 13:35:46,1693.23,Successful
P2110,E02110,12/02/2022 13:44:55,2089.05,Success
P2111,E02111,2023-05-19 16:48:43,899.0,successful
P2112,E02112,2022-06-14 04:05:00,1775.26,Success
P2113,E02113,2022-03-15 10:11:57,1399.0,Successful
P2114,E02114,01/03/2022 20:56:34,2699.0,Successful
P2115,E02115,2023-06-05 20:40:36,1119.2,Successful
P2116,E02116,02/01/2025 22:43:51,602.33,Successful
P2117,E02117,04/08/2022 21:10:45,3604.0,Successful
P2118,E02118,16/03/2023 14:05:20,1037.0,Successful
P2119,E02119,2023-04-18 06:10:46,1421.21,Successful
P2120,E02120,20/11/2022 00:41:12,1039.35,Successful
P2121,E02121,2022-06-19 10:41:17,1425.98,successful
P2122,E02122,2023-07-30 00:04:54,2915.0,Successful
P2123,E02123,11-08-2023 00:21:36,3086.16,Successful
P2124,E02124,22/04/2022 13:54:36,1655.08,Successful
P2125,E02125,2022-05-22 16:54:34,2456.0,Successful
P2126,E02126,2024-10-24 09:02:43,2431.24,Successful
P2127,E02127,2022-03-04,1739.0,Successful
P2128,E02128,2023-12-22 00:15:36,1499.0,successful
P2129,E02129,2023-07-20 14:30:30,2669.11,successful
P2130,E02130,2023-10-11 23:48:34,1952.07,Successful
P2131,E02131,02-09-2025 00:07:42,3299.0,Successful
P2132,E02132,2024-01-14,1749.81,Successful
P2133,E02133,2024-03-21 14:09:28,2807.0,Successful
P2134,E02134,15/11/2024 05:38:25,2261.13,successful
P2135,E02135,2022-02-09 22:25:40,1499.0,Successful
P2136,E02136,23/10/2022 16:46:56,1184.21,Successful
P2137,E02137,2023-09-26 23:26:16,2799.0,Successful
P2138,E02138,2022-08-20 15:24:35,1699.0,successful
P2139,E02139,06-20-2024 21:10:24,531.24,Successful
P2140,E02140,2024-06-25,788.12,Successful
P2141,E02141,2022-03-09 09:25:24,1099.0,Successful
P2142,E02142,2024-05-16 15:29:01,2599.0,successful
P2143,E02143,2023-10-10 21:21:23,3899.0,Successful
P2144,E02144,14/01/2025 11:25:59,407.32,Successful
P2145,E02145,2023-11-20 22:04:51,2261.42,Successful
P2146,E02146,12/06/2023 16:43:27,1621.64,Successful
P2147,E02147,2023-01-25 15:32:58,1799.0,Successful
P2148,E02148,07/07/2023 00:12:54,1348.0,Successful
P2149,E02149,18/06/2024 23:37:47,899.25,successful
P2150,E02150,27/06/2023 19:00:13,1263.21,successful
P2151,E02151,10-01-2022 21:48:54,2599.0,Successful
P2152,E02152,09/03/2023 12:04:43,3316.0,Successful
P2153,E02153,10-01-2022 16:12:28,1759.2,Successful
P2154,E02154,2023-04-25 18:39:54,3301.0,Successful
P2155,E02155,2022-05-13 00:07:24,3918.0,Successful
P2156,E02156,2022-01-08 14:36:06,1564.29,Successful
P2157,E02157,2023-09-03,3399.0,Successful
P2158,E02158,02-17-2024 04:54:25,3699.0,Successful
P2159,E02159,2023-01-17,2599.0,Successful
P2160,E02160,2022-02-15,1499.0,Successful
P2161,E02161,10-14-2024 23:29:31,3899.0,Successful
P2162,E02162,2022-11-16 23:46:18,890.19,successful
P2163,E02163,2023-01-31 19:33:53,2599.0,Successful
P2164,E02164,14/09/2023 18:01:02,2199.0,Successful
P2165,E02165,2023-04-03 15:29:25,999.0,Successful
P2166,E02166,2024-05-31 20:27:47,1061.0,Successful
P2167,E02167,27/05/2022 20:12:42,2137.75,Successful
P2168,E02168,02-25-2022 09:20:16,2723.65,Successful
P2169,E02169,2022-06-23,1277.29,Successful
P2170,E02170,06/02/2022 09:07:50,1942.0,Successful
P2171,E02171,2022-03-06 07:08:17,1999.0,Successful
P2172,E02172,2024-08-05 00:54:11,1784.15,Successful
P2173,E02173,26/04/2023 01:36:54,1079.1,Successful
P2174,E02174,04-01-2023 09:08:31,2515.0,Successful
P2175,E02175,25/02/2022 23:37:30,1037.0,successful
P2176,E02176,03-02-2023 02:01:22,3450.0,Successful
P2177,E02177,10-21-2024 22:55:43,2153.43,Success
P2178,E02178,2023-04-28 06:04:35,3199.0,Successful
P2179,E02179,2024-04-08 07:39:33,1699.0,Success
P2180,E02180,2023-03-18 03:24:18,599.0,Successful
P2181,E02181,2023-03-15 07:04:56,3299.0,Successful
P2182,E02182,2022-04-28 07:23:49,1699.0,Successful
P2183,E02183,2022-07-30,3399.0,Successful
P2184,E02184,2024-10-08 05:20:06,3699.0,Successful
P2185,E02185,2024-07-06 20:55:39,3665.06,Successful
P2186,E02186,2023-02-05 03:11:30,2599.0,successful
P2187,E02187,2024-02-17 16:26:30,2264.93,successful
P2188,E02188,2024-11-30 17:20:35,1539.3,Successful
P2189,E02189,2022-11-27,629.37,Successful
P2190,E02190,2024-09-26 10:42:52,3999.0,Successful
P2191,E02191,04-16-2023 13:50:48,2483.0,Successful
P2192,E02192,2022-03-27 00:16:49,678.0,Successful
P2193,E02193,2023-07-13 01:19:11,599.0,Successful
P2194,E02194,2024-08-26 19:05:57,2209.15,Successful
P2195,E02195,22/07/2023 13:13:40,1182.09,Successful
P2196,E02196,2023-10-13 08:53:06,2594.35,Successful
P2197,E02197,2022-01-04 06:49:46,1511.28,successful
P2198,E02198,2024-04-03 09:28:48,1819.09,Successful
P2199,E02199,2022-09-11 15:04:19,1942.0,Successful
P2200,E02200,31/12/2023 22:35:31,1987.08,Successful
P2201,E02201,19/04/2022 00:24:19,355.11,Successful
P2202,E02202,20/10/2024 22:09:54,339.32,Successful
P2203,E02203,2022-06-12 18:09:30,2624.25,Successful
P2204,E02204,2024-10-08 18:45:11,499.0,Successful
P2205,E02205,05-20-2023 08:37:16,1199.0,Successful
P2206,E02206,12/06/2023 07:32:29,1991.17,Successful
P2207,E02207,03/10/2022 17:31:11,1967.18,successful
P2208,E02208,21/03/2022 21:49:04,1547.14,Successful
P2209,E02209,01/10/2023 07:44:43,2159.1,Successful
P2210,E02210,2024-04-18 04:29:44,3199.0,Successful
P2211,E02211,04/02/2025 05:11:07,1899.0,successful
P2212,E02212,2023-12-11 19:18:21,2001.09,successful
P2213,E02213,2023-08-04 22:25:36,1174.0,successful
P2214,E02214,18/04/2022 11:08:14,3199.0,Successful
P2215,E02215,2023-04-07 09:08:52,3911.0,Successful
P2216,E02216,06-29-2022 16:42:40,2836.8,successful
P2217,E02217,2024-06-02 17:38:03,1579.21,Successful
P2218,E02218,07-14-2024 11:27:30,399.0,Success
P2219,E02219,03/03/2023 20:05:24,2295.18,Successful
P2220,E02220,17/06/2024 12:25:27,2768.29,Success
P2221,E02221,2022-10-03 07:42:19,998.0,Successful
P2222,E02222,2025-02-06 14:27:37,2284.0,Successful
P2223,E02223,2023-11-20 20:04:07,593.34,Successful
P2224,E02224,29/01/2023 09:43:40,2099.0,Successful
P2225,E02225,2024-10-05,3546.0,Successful
P2226,E02226,2024-12-05 05:02:01,1799.0,Success
P2227,E02227,2024-11-11,1799.0,Successful
P2228,E02228,09/07/2022 09:25:22,3509.1,Successful
P2229,E02229,01/06/2023 22:40:01,1592.44,successful
P2230,E02230,2025-01-11 01:19:46,1244.88,Successful
P2231,E02231,05-12-2022 00:16:35,1611.0,Successful
P2232,E02232,2022-01-04 02:33:58,1871.22,Successful
P2233,E02233,2022-12-29 14:46:55,399.0,Successful
P2234,E02234,22/05/2022 01:37:02,3102.94,Successful
P2235,E02235,2023-04-12 08:40:48,1747.08,Successful
P2236,E02236,2024-09-11 06:19:31,1399.0,Successful
P2237,E02237,2023-01-02,1847.23,Successful
P2238,E02238,30/11/2023 22:21:36,2679.27,Successful
P2239,E02239,2023-10-18 12:39:42,1385.34,successful
P2240,E02240,2023-09-08 11:46:28,2579.14,Successful
P2241,E02241,2023-11-19 01:44:38,509.15,Successful
P2242,E02242,11-14-2022 10:08:45,2261.13,Successful
P2243,E02243,2022-04-16,2499.0,Successful
P2244,E02244,2024-02-04 14:03:22,1052.19,Successful
P2245,E02245,2024-10-07 01:38:43,1000.23,Success
P2246,E02246,05-16-2024 15:00:53,3399.0,Success
P2247,E02247,09-18-2022 23:33:08,2149.14,Successful
P2248,E02248,2024-12-17 03:04:41,1499.0,successful
P2249,E02249,2022-11-19,2799.0,Successful
P2250,E02250,2022-11-23 18:48:03,769.45,Successful
P2251,E02251,2022-06-12 23:19:21,1342.21,Successful
P2252,E02252,2023-04-03 23:21:02,2979.72,Success
P2253,E02253,2023-10-30 11:47:10,2239.2,Successful
P2254,E02254,2023-07-09 18:05:17,1799.0,Successful
P2255,E02255,05-21-2022 05:27:36,2999.0,Successful
P2256,E02256,2023-09-13 14:42:47,3559.01,Successful
P2257,E02257,07/09/2023 18:10:57,945.14,Successful
P2258,E02258,2024-04-23 08:17:24,3499.0,Successful
P2259,E02259,2024-07-10 16:59:06,1499.0,successful
P2260,E02260,2023-01-26 07:33:03,1093.0,Successful
P2261,E02261,2024-06-07 02:35:13,848.3,Successful
P2262,E02262,2022-06-24 17:21:32,1911.4,Successful
P2263,E02263,01-29-2023 15:14:16,2855.7,successful
P2264,E02264,17/09/2024 13:59:49,2161.28,Successful
P2265,E02265,2023-09-20 22:59:05,889.11,Success
P2266,E02266,2023-11-17 17:32:14,1315.06,Successful
P2267,E02267,2022-04-20 05:53:20,1825.17,Successful
P2268,E02268,2023-08-18 23:36:28,2499.0,Successful
P2269,E02269,2024-10-28 02:14:48,1469.3,Successful
P2270,E02270,08/04/2024 12:46:40,2399.0,Successful
P2271,E02271,2023-06-30 20:17:44,2554.27,Successful
P2272,E02272,2022-10-04 17:19:12,1499.0,Successful
P2273,E02273,2023-03-12 14:42:54,967.12,Successful
P2274,E02274,2023-04-06 08:46:48,3699.0,Successful
P2275,E02275,07/04/2022 08:17:45,1942.0,Successful
P2276,E02276,2023-12-10 05:18:50,813.0,Successful
P2277,E02277,2023-12-30,3799.0,Successful
P2278,E02278,10-11-2023 22:38:46,2199.0,Successful
P2279,E02279,23/02/2022 14:59:14,2168.0,Success
P2280,E02280,2022-02-04,838.32,Successful
P2281,E02281,2023-08-12,3039.05,Successful
P2282,E02282,2022-01-02 10:58:04,2262.59,successful
P2283,E02283,2022-08-13 18:11:17,2599.0,Successful
P2284,E02284,17/02/2024 17:25:46,1199.0,Successful
P2285,E02285,17/08/2024 12:29:59,699.0,Successful
P2286,E02286,2022-04-11 18:38:37,1599.0,Successful
P2287,E02287,17/02/2024 08:24:13,2527.21,successful
P2288,E02288,05-30-2023 20:36:15,2174.13,Successful
P2289,E02289,2024-09-08 21:18:41,3199.0,Successful
P2290,E02290,2023-11-09 21:56:33,2884.92,Successful
P2291,E02291,2024-09-07,1739.0,Successful
P2292,E02292,2024-03-06 14:34:59,399.0,successful
P2293,E02293,05-06-2022 05:28:11,499.0,Successful
P2294,E02294,04/12/2023 19:26:18,2899.0,Successful
P2295,E02295,2023-08-01 20:55:18,813.0,Successful
P2296,E02296,2022-10-27 08:08:00,1553.26,Successful
P2297,E02297,07-15-2023 20:44:28,2199.0,Successful
P2298,E02298,2024-03-30 22:30:07,1799.0,Successful
P2299,E02299,12-26-2022 18:59:14,2499.0,Successful
P2300,E02300,2023-03-17 12:03:21,3546.0,Successful
P2301,E02301,2023-11-21 18:36:05,2013.47,Successful
P2302,E02302,2022-08-01,1941.0,Successful
P2303,E02303,2023-08-30 12:39:55,1099.0,Successful
P2304,E02304,2022-03-11 12:05:00,2999.0,Successful
P2305,E02305,07-16-2024 04:49:52,3271.0,Successful
P2306,E02306,2025-02-13 00:16:45,399.0,Successful
P2307,E02307,2023-03-15 04:09:59,2699.0,Successful
P2308,E02308,2022-05-13 13:18:25,1699.0,Successful
P2309,E02309,2023-08-20 16:29:34,3059.1,Successful
P2310,E02310,2022-07-16 02:06:19,998.0,Successful
P2311,E02311,2024-06-19 02:39:59,1699.15,Successful
P2312,E02312,03-04-2024 01:04:22,1279.2,Successful
P2313,E02313,22/12/2024 17:03:17,2287.12,Successful
P2314,E02314,2023-10-18 09:49:16,736.27,Successful
P2315,E02315,06-08-2022 20:22:09,1915.12,Successful
P2316,E02316,2022-07-23 13:14:23,1885.18,Successful
P2317,E02317,24/05/2022 17:18:52,859.14,Successful
P2318,E02318,2023-06-21 22:16:53,2339.22,Successful
P2319,E02319,2023-01-02 22:41:30,3041.22,Successful
P2320,E02320,17/01/2022 18:50:07,1942.0,successful
P2321,E02321,2022-12-13 03:04:56,1199.0,Successful
P2322,E02322,08/05/2023 09:31:19,1599.0,Successful
P2323,E02323,2024-12-04 06:34:55,1199.0,Successful
P2324,E02324,02-16-2023 17:24:40,2599.0,Successful
